Column1,_1,Cpilot1,Cpilot2,BE1,BE12,BE3,E1,BE4,BE5,OE1,BE6,RG1,RG2,OE2,E2,RG3,BE7,BE8,OE3,OE4,E3,RG4,BE9,OE5,BE10,OE6,BE11,OE7,BE12,RG5,BE13,OE8,OE9,BE14,OE10,OE11,E4,BE15,C001,C002,C003,C004,C005,C006,C007,C008,C009,C10,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,c023,C024,C025,C026
Trial141,BRAIN_24_NORMAL_Ax.png,1.459190836,1.285917657,1.108251041,1.153683622,1.118696664,1.176457161,1.205789681,1.193129911,1.189761856,1.206071147,1.276729983,1.281833026,1.317479976,1.096874126,1.625414841,1.417990358,1.222475799,1.249248053,1.207948142,1.128243372,1.166619825,1.308337016,1.223129369,1.356608581,1.54029235,1.1903579,1.1951401,1.207736873,1.192606848,1,1.209777637,1.396179697,1.305447195,1.515834994,1.220321426,1,1.195255114,1.155689322,1.171444744,1.119203611,1.118601286,1.14765405,1.248875046,1.176822487,1.076973849,1.050922707,1.129782009,1.239203213,1.216054752,1.275079443,1,1.169824758,1.221678864,1.15592301,1.128550354,1.140072903,1.076574108,1.275209111,1.366452685,1.293317823,1.168600412,1.690925796,1.269837485
Trial147,BRAIN_26_NORMAL_BG.png,1.265651781,1.165004196,1.139936009,1.120845747,1.207342553,1.313161325,1.239660593,1.352297241,1.186927728,1.256196619,1.310920191,1.278778294,1.148322273,1.167162272,1.295299134,1.288043881,1.293054111,1.152666671,1.299495164,1.124045143,1.13823645,1.138489442,1.129718069,1.199539728,1.43957214,1.346776397,1.198141954,1.117867904,1.102921918,1.609825427,1.217180392,1.23962674,1.287155488,1.510134615,1.237530113,1.352891538,1.139752643,1.226059194,1.263890492,1.158511731,1.150324954,1.42776601,1.234029962,1.349704087,1.173342669,1.149630612,1.16278645,1.275979244,1.188771979,1.137900367,1.080251527,1.23070764,1.216051676,1.07437656,1.217246985,1.346079013,1.152336295,1.179104201,1.119046708,1.235756669,1.431592557,1.503172716,1.289623913
Trial159,BRAIN_30_NORMAL_Normal IAM.png,1.145065643,1.22153098,1.156946878,1.130593708,1.116026028,1.555613642,1.027587556,1.032324892,1.160937973,1.294685325,1.580521909,1.148319749,1.187069153,1.090505176,1.18502718,1.14448191,1.149373464,1.188386654,1.435585386,1.136434997,1.199045674,1.160082756,1.23582263,1.27556656,1.235926713,1.182289302,1.213161928,1.160577139,1.080295965,1.406212928,1.184848979,1.129758247,1.197727385,1.25468526,1.150495805,1.187517327,1.141386416,1.184724145,1.17008824,1.227248086,1.133130379,1.145201103,1.119077906,1.127815579,1.226567449,1.193057668,1.141348625,1.492703516,1.195131064,1.213317836,1,1.286792946,1.281398526,1.148184841,1.134946351,1.096179845,1.165645741,1.150319078,1.137499145,1.116894241,1.46262084,1.26884217,1
Trial162,BRAIN_31_NORMAL_Sulci.png,1.194957895,1.156490598,1.118443152,1.108608429,1.240881673,1.340653659,1.142001798,1.211589039,1.148884088,1.325068016,1.170463285,1.258087214,1.183000906,1.228347764,1.153694249,1.184519653,1.252169938,1.213942924,1.189972165,1.134039969,1.183056457,1.111438587,1.173032722,1.1986537,1.304024928,1.338546053,1.250444856,1.149353695,1.060300387,1.046751603,1.280879195,1.241946298,1.216025757,1.334663615,1.447511571,1.225903221,1.089682009,1.196314677,1.445655019,1.217326757,1.233034966,1.416813033,1.199179011,1.164587938,1.113431544,1.182164082,1.120668682,1.427534727,1.10872253,1.273662677,1.111534355,1.163753234,1.117468078,1.27080252,1.2215567,1.118464113,1.091999814,1.203960824,1.213698776,1.365046708,1.186493164,1.541106191,1
Trial165,BRAIN_32_NORMAL_Axial T2.png,1.335779449,1.168475214,1.14378185,1.140290693,1.119382159,1.405871423,1.280047456,1.301803643,1.162274668,1.603951197,1.205208818,1.196347419,1.298293716,1.208598323,1.182170087,1.203997026,1.341660646,1.167064601,1.299275899,1.174501473,1.097789543,1.034919273,1.180251108,1.302476632,1.220167073,1.189669057,1.269254259,1.173707068,1.146121559,1.091656818,1.138598432,1.270453736,1.249733553,1.150628645,1.186547593,1,1.144331547,1.158546216,1.349693204,1.152282152,1.089134376,1.421107963,1.31646169,1.194086164,1.150132798,1.110967513,1.152925481,1.672378723,1.186901961,1.113512017,1.570470366,1.200829792,1.111084431,1.074284126,1.147561528,1.136152534,1.23698786,1.103570568,1.195270391,1.159296412,1.044192042,1.22878381,1
Trial168,BRAIN_33_NORMAL_T1C ventricles.png,1.1665937,1.308309832,1.098132855,1.125562979,1.255065164,1.210853505,1.124321771,1.336088404,1.143585078,1.140211984,1.180458744,1.176560814,1.195310595,1.208806299,1.389215056,1.447467984,1.18775246,1.113413986,1.300904182,1.136523468,1.141182599,1.113609701,1.261072225,1.259540242,1.197788476,1.257837595,1.152610795,1.043451937,1.377678779,1.434224282,1.182413196,1.213280567,1.157505375,1.275055851,1.497212921,1,1.095635255,1.441364119,1.216714086,1.156429984,1.282211561,1.268212844,1.497402058,1.15349304,1.522830806,1.164888388,1.135301029,1.292077002,1.215963207,1.157173395,1.003382099,1.112892698,1.095322012,1.198883249,1.262245817,1.211559136,1.171972756,1.126275029,1.449126193,1.182310408,1.145380343,1.401712515,1
Trial177,BRAIN_36_NORMAL_T1C a.png,1.244058806,1.186414478,1.128409043,1.170649462,1.159532235,1.349324351,1.064207264,1.235901579,1.215418482,1.156661634,1.169034883,1.267032697,1.20033673,1.174697858,1.227203913,1.188206094,1.344009101,1.156655632,1.32436086,1.07558687,1.161381497,1.133474434,1.17270451,1.279980371,1.350376284,1.238973921,1.157564699,1.171900299,1.20576842,1.213725431,1.18311352,1.238783509,1.187229472,1.428654048,1.303093667,1.473559185,1.225681121,1.183488021,1.256884063,1.120662157,1.187403636,1.202025565,1.65887238,1.087836012,1.309283873,1.203914436,1.347704259,1.386553427,1.135786205,1.172614519,1,1.130384649,1.122599486,1.154965625,1.178661036,1.664456755,1.217404955,1.289964867,1.431554711,1.257351865,1.161770791,1.392480529,1.283450969
Trial180,BRAIN_37_NORMAL_Normal MRA.png,1.245927021,1.076685236,1.132091905,1.180303058,1.130552676,1.292971408,1.204331936,1.170883442,1.156064792,1.409165991,1.110352433,1.062814743,1.185012075,1.127028235,1.154193809,1.390732522,1.522295816,1.232509175,1.367729563,1.217933276,1.142846759,1.21015345,1.281013185,1.284014612,1.362858775,1.376404753,1.216119572,1.175277516,1.095540366,1.182020781,1.14718382,1.149257751,1.360434912,1.328076643,1.298979434,1.227847929,1.184735837,1.136075817,1.371444839,1.056987015,1.214998415,1.118697174,1.150501688,1.09166634,1.080614078,1.117551054,1.100506208,1.181751475,1.11284217,1.130863176,1,1.060402618,1.065209886,1.141160276,1.500901554,1.129755,1.108055119,1.062987158,1.347482582,1.068117177,1.178221337,1.100203218,1
Trial183,BRAIN_38_NORMAL_Sagittal T1.png,1.147973807,1.144851496,1.136099041,1.153181518,1.105143556,1.522756578,1.050617421,1.260551785,1.146795097,1.201547236,1.153391259,1.238304705,1.09802533,1.132731287,1.247344311,1.207870652,1.288560672,1.126202026,1.193657282,1.103933239,1.125380704,1.14987613,1.158370636,1.247516479,1.160835489,1.211990528,1.202866409,1.137270862,1.244522692,1.111528932,1.145732713,1.079842458,1.180629632,1.269787217,1.266066886,1.270928459,1.170567708,1.181690689,1.194489003,1.284552897,1.103821325,1.091057705,1.147056792,1.090756093,1.111999667,1.172872323,1.139292994,1.194789009,1.125754213,1.127265065,1,1.171578306,1.12130019,1.143548869,1.149426986,1.279364549,1.17095557,1.130156245,1.29219167,1.17300616,1.018092367,1.168725713,1
Trial189,BRAIN_40_NORMAL_Sylvian.png,1.158978262,1.128194632,1.131556898,1.128961877,1.154889665,1.417158887,1.043741756,1.298816303,1.137079757,1.16418687,1.173749214,1.101564218,1.182805062,1.170855945,1.152314998,1.144511864,1.290971471,1.136812589,1.21525907,1.085505786,1.247436764,1.120434707,1.269864291,1.199682497,1.278802742,1.235742646,1.247886346,1.201201834,1.078012078,1,1.171144837,1.19201746,1.10942239,1.354348273,1.290131519,1,1.137550911,1.122362567,1.273656041,1.097847036,1.083681005,1.159789931,1.190144941,1.068791981,1.132422645,1.129170819,1.133778872,1.380679776,1.169661837,1.158140333,1.155449236,1.134478955,1.167662698,1.17556479,1.196079142,1.139980287,1.115128632,1.108188061,1.165808988,1.183959556,1.235545974,1.1965201,1.280681443
